"TABLE_NAME";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH";"CHAR_LENGTH";"NULLABLE";"DATA_PRECISION";"DATA_SCALE"
"CTASBANCOS";"CBAN_CUENTA";"NUMBER";"22";"0";"N";"12";"0"
"CTASBANCOS";"ECB_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CTASBANCOS";"CBAN_CUIT";"VARCHAR2";"11";"11";"Y";"";""
"CTASBANCOS";"CBAN_TITULAR";"VARCHAR2";"50";"50";"Y";"";""
"CTASBANCOS";"CBAN_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"CTASESTADOS";"CEST_ITEM";"NUMBER";"22";"0";"N";"8";"0"
"CTASESTADOS";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CTASESTADOS";"ECU_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"CTASESTADOS";"CEST_FECHA";"DATE";"7";"0";"N";"";""
"CTASESTADOS";"CEST_FECCAR";"DATE";"7";"0";"N";"";""
"CTASESTADOS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CTASESTADOS";"CEST_OBSERV";"VARCHAR2";"200";"200";"Y";"";""
"CUARTOS";"CUA_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUARTOS";"CUA_DENOM";"VARCHAR2";"40";"40";"N";"";""
"CUARTOSIDIOMA";"CUA_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUARTOSIDIOMA";"IDI_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUARTOSIDIOMA";"CUI_DENOM";"VARCHAR2";"50";"50";"N";"";""
"CUECONCEPFACT";"COF_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CUECONCEPFACT";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUECONCEPFACT";"CCF_CALCULO";"CHAR";"1";"1";"N";"";""
"CUECONCEPFACT";"CCF_IMPORTE";"NUMBER";"22";"0";"Y";"12";"3"
"CUECONCEPFACT";"CCF_PORCENTAJE";"NUMBER";"22";"0";"N";"8";"4"
"CUECONCEPFACT";"CCF_ACTUASOBRE";"CHAR";"1";"1";"N";"";""
"CUECONCEPFACT";"CCF_MINIMO";"NUMBER";"22";"0";"N";"12";"2"
"CUECONCEPFACT";"CCF_CONDICION";"VARCHAR2";"200";"200";"Y";"";""
"CUENTAINHABILITACION";"INHAB_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"CUENTAINHABILITACION";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTAS";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTAS";"CUE_DENOM";"VARCHAR2";"50";"50";"N";"";""
"CUENTAS";"CUE_DENOMCOMER";"VARCHAR2";"50";"50";"N";"";""
"CUENTAS";"CUE_DOMICILIO";"VARCHAR2";"50";"50";"N";"";""
"CUENTAS";"CUE_LOCALIDAD";"VARCHAR2";"50";"50";"N";"";""
"CUENTAS";"CUE_CODPOS";"VARCHAR2";"8";"8";"Y";"";""
"CUENTAS";"PROV_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"CUE_TELEFONO";"VARCHAR2";"50";"50";"Y";"";""
"CUENTAS";"CUE_FAX";"VARCHAR2";"50";"50";"Y";"";""
"CUENTAS";"CUE_EMAIL";"VARCHAR2";"99";"99";"Y";"";""
"CUENTAS";"IVA_EDO_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"CON_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"CUE_CUIT";"VARCHAR2";"11";"11";"Y";"";""
"CUENTAS";"CUE_IVA_VALIDADO";"NUMBER";"22";"0";"N";"1";"0"
"CUENTAS";"CUE_IVA_FECVALIDADO";"DATE";"7";"0";"Y";"";""
"CUENTAS";"CUE_IVA_FECLIBER";"DATE";"7";"0";"Y";"";""
"CUENTAS";"CUE_IVA_PORCLIBER";"NUMBER";"22";"0";"N";"8";"4"
"CUENTAS";"GAN_EDO_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"RUG_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"COG_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"CUE_GAN_FECLIBER";"DATE";"7";"0";"Y";"";""
"CUENTAS";"CUE_GAN_PORCLIBER";"NUMBER";"22";"0";"N";"8";"4"
"CUENTAS";"IBR_EDO_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"RUIBR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"COIBR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"CUE_IBR_FECLIBER";"DATE";"7";"0";"Y";"";""
"CUENTAS";"CUE_IBR_PORCLIBER";"NUMBER";"22";"0";"N";"8";"4"
"CUENTAS";"CUE_IBR_NUMERO";"NUMBER";"22";"0";"Y";"11";"0"
"CUENTAS";"CUE_PROVEEDOR";"NUMBER";"22";"0";"N";"1";"0"
"CUENTAS";"CUE_CLIENTE";"NUMBER";"22";"0";"N";"1";"0"
"CUENTAS";"CUE_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"CUENTAS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CUENTAS";"CUE_FECCAR";"DATE";"7";"0";"N";"";""
"CUENTAS";"ECU_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"CUENTAS";"DOC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"CUE_FECALTA";"DATE";"7";"0";"N";"";""
"CUENTAS";"CUE_EMPLEADO";"NUMBER";"22";"0";"N";"1";"0"
"CUENTAS";"CUE_SOCHECHO";"NUMBER";"22";"0";"N";"1";"0"
"CUENTAS";"EMP_CODIGO";"NUMBER";"22";"0";"Y";"8";"0"
"CUENTAS";"EMPR_CODIGO";"NUMBER";"22";"0";"Y";"8";"0"
"CUENTAS";"TSIBR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"CRFOCB_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTAS";"CUE_FECHAVENCRFOCB";"DATE";"7";"0";"Y";"";""
"CUENTAS";"CARE_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"CUENTAS";"CUE_CBU";"VARCHAR2";"25";"25";"Y";"";""
"CUENTAS";"CUE_RETENALIC";"NUMBER";"22";"0";"N";"9";"4"
"CUENTAS";"CATREC_CODIGO";"NUMBER";"22";"0";"Y";"2";"0"
"CUENTAS";"COIBR_CODIGO_ANT";"NUMBER";"22";"0";"Y";"2";"0"
"CUENTAS";"CUE_ACTPG";"NUMBER";"22";"0";"N";"1";"0"
"CUENTAS";"CUE_ACTPIVA";"NUMBER";"22";"0";"N";"1";"0"
"CUENTAS";"CUE_HABILITACHEQ";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASCLIENTES";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTASCLIENTES";"LPR_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTASCLIENTES";"VEN_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTASCLIENTES";"CUE_BONIF";"NUMBER";"22";"0";"N";"8";"4"
"CUENTASCLIENTES";"CUE_DESCUENTOPP";"NUMBER";"22";"0";"N";"8";"4"
"CUENTASCLIENTES";"CUE_DESCUENTOV";"NUMBER";"22";"0";"N";"8";"4"
"CUENTASCLIENTES";"CUE_PLAZODTOPP";"NUMBER";"22";"0";"N";"8";"4"
"CUENTASCLIENTES";"CUE_FLETE";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASCLIENTES";"CUE_ESTADOOBSERV";"VARCHAR2";"300";"300";"Y";"";""
"CUENTASCLIENTES";"CUE_FECESTADO";"DATE";"7";"0";"Y";"";""
"CUENTASCLIENTES";"CUE_LIMITECRE";"NUMBER";"22";"0";"N";"12";"2"
"CUENTASCLIENTES";"CUE_CREDITOAUDIT";"NUMBER";"22";"0";"N";"12";"2"
"CUENTASCLIENTES";"CUE_PLAZOVEN";"NUMBER";"22";"0";"N";"3";"0"
"CUENTASCLIENTES";"CUE_PLAVENOBSERV";"VARCHAR2";"300";"300";"Y";"";""
"CUENTASCLIENTES";"CUE_CARPETA";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASCLIENTES";"CUE_FECALTACARPETA";"DATE";"7";"0";"Y";"";""
"CUENTASCLIENTES";"CUE_FECVENCARPETA";"DATE";"7";"0";"Y";"";""
"CUENTASCLIENTES";"CUE_DIASCHEPRO";"NUMBER";"22";"0";"N";"3";"0"
"CUENTASCLIENTES";"CUE_DIASCHETER";"NUMBER";"22";"0";"N";"3";"0"
"CUENTASCLIENTES";"CUE_ACTIVIDAD";"VARCHAR2";"50";"50";"Y";"";""
"CUENTASCLIENTES";"CUE_FECINICIO";"DATE";"7";"0";"N";"";""
"CUENTASCLIENTES";"CUE_PROPIETARIO";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASCLIENTES";"CUE_CANEMPLEADOS";"NUMBER";"22";"0";"N";"4";"0"
"CUENTASCLIENTES";"CUE_HORARIOS";"VARCHAR2";"50";"50";"Y";"";""
"CUENTASCLIENTES";"CUE_DICTAMEN";"VARCHAR2";"300";"300";"Y";"";""
"CUENTASCLIENTES";"CUE_COMISION";"NUMBER";"22";"0";"N";"8";"4"
"CUENTASCLIENTES";"CUE_CONTADO";"NUMBER";"22";"0";"Y";"1";"0"
"CUENTASCLIENTES";"CUE_TRANSPROPIO";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASCLIENTES";"CUE_PAGABAJADA";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASCLIENTES";"LPR_CODIGO_SECUND";"NUMBER";"22";"0";"Y";"8";"0"
"CUENTASCLIENTES";"CUE_EXCEPCIONLP";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASCLIENTES";"CLAC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTASMARCAS";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTASMARCAS";"CUEM_MARCA";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTASPLAN";"PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"CUENTASPLAN";"CPL_DEFCOB";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_DEFOP";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_DEFAJU";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_DEFFAC";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_DEFFACCOM";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_COB";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_OP";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_AJU";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_FAC";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_FACCOM";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_DEFUSUARIO";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPLAN";"CPL_USUARIO";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPROVEEDOR";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTASPROVEEDOR";"CUE_DENOMONCCA";"VARCHAR2";"50";"50";"N";"";""
"CUENTASPROVEEDOR";"CUE_MATRICULA";"NUMBER";"22";"0";"N";"7";"0"
"CUENTASPROVEEDOR";"CUE_OBSERVPRO";"VARCHAR2";"300";"300";"Y";"";""
"CUENTASPROVEEDOR";"CUE_PRECIOKM";"NUMBER";"22";"0";"Y";"12";"2"
"CUENTASPROVEEDOR";"CUE_PEAJE";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPROVEEDOR";"CUE_PRODUCTOTRA";"VARCHAR2";"40";"40";"Y";"";""
"CUENTASPROVEEDOR";"CUE_PERIODCOMPRA";"NUMBER";"22";"0";"Y";"3";"0"
"CUENTASPROVEEDOR";"CUE_PRODPPAL";"VARCHAR2";"40";"40";"Y";"";""
"CUENTASPROVEEDOR";"CUE_TRANSPPROPIO";"NUMBER";"22";"0";"N";"1";"0"
"CUENTASPROVEEDOR";"CUE_TRANSPDENOM";"VARCHAR2";"50";"50";"Y";"";""
"CUENTASPROVEEDOR";"CUE_TRANSPTEL";"VARCHAR2";"50";"50";"Y";"";""
"CUENTASPROVEEDOR";"TPR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTASPROVEEDOR";"COM_CUE_CODIGO";"NUMBER";"22";"0";"Y";"8";"0"
"CUENTASPROVEEDOR";"PLA_CODIGO";"NUMBER";"22";"0";"Y";"9";"0"
"CUENTASPROVEEDOR";"CUE_AUTACOBRAR";"VARCHAR2";"15";"15";"Y";"";""
"CUENTASPROVEEDOR";"TCOT_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTASRENSPA";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTASRENSPA";"CUER_RENSPA";"VARCHAR2";"23";"23";"N";"";""
"CUENTASRENSPA";"LOC_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTASRENSPA";"PROV_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUENTASRENSPA";"CUER_NOMCAMPO";"VARCHAR2";"100";"100";"Y";"";""
"CUENTASRENSPA";"CUER_LONGITUD";"NUMBER";"22";"0";"Y";"9";"5"
"CUENTASRENSPA";"CUER_LATITUD";"NUMBER";"22";"0";"Y";"9";"5"
"CUENTAS_COMENTARIOS";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUENTAS_COMENTARIOS";"CCOM_ITEM";"NUMBER";"22";"0";"N";"4";"0"
"CUENTAS_COMENTARIOS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CUENTAS_COMENTARIOS";"CCOM_FECCAR";"DATE";"7";"0";"N";"";""
"CUENTAS_COMENTARIOS";"CCOM_FECVEN";"DATE";"7";"0";"N";"";""
"CUENTAS_COMENTARIOS";"CCOM_COMEN";"VARCHAR2";"1000";"1000";"N";"";""
"CUENTAS_COMENTARIOS";"CCOM_IMPPEND";"NUMBER";"22";"0";"Y";"1";"0"
"CUERUBROSVARIO";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"CUERUBROSVARIO";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"CUERUBROSVARIO";"RUV_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUERUBROSVARIO";"CRV_PORCLIBER";"NUMBER";"22";"0";"Y";"8";"4"
"CUERUBROSVARIO";"CRV_FECHALIBER";"DATE";"7";"0";"Y";"";""
"CUERUBROSVARIO";"COV_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"CUITFIRMANTES";"CF_CUIT";"VARCHAR2";"11";"11";"N";"";""
"CUITFIRMANTES";"CF_TITULAR";"VARCHAR2";"50";"50";"Y";"";""
"DATOSRESUMENESONCCA";"RESF_FECHA";"DATE";"7";"0";"N";"";""
"DATOSRESUMENESONCCA";"RESF_HORAINICIO";"VARCHAR2";"4";"4";"N";"";""
"DATOSRESUMENESONCCA";"RESF_HORAFINAL";"VARCHAR2";"4";"4";"N";"";""
"DATOSRESUMENESONCCA";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DATOSRESUMENESONCCA";"RESF_FECCAR";"DATE";"7";"0";"N";"";""
"DATOSRESUMENESONCCA";"ESP_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"DEBITOCREDITO";"DC_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITO";"DC_FECHA";"DATE";"7";"0";"N";"";""
"DEBITOCREDITO";"DC_CREDITO_DEBITO";"VARCHAR2";"1";"1";"N";"";""
"DEBITOCREDITO";"MOT_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITO";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"DEBITOCREDITO";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITO";"EST_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITO";"DC_OBSERV_NDNC";"VARCHAR2";"300";"300";"Y";"";""
"DEBITOCREDITO";"DC_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"DEBITOCREDITODET";"DC_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITODET";"DCD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"DEBITOCREDITODET";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"DEBITOCREDITODET";"DCD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITODET";"DCD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"DEBITOCREDITODET";"ART_PRECIO";"NUMBER";"22";"0";"N";"12";"2"
"DEBITOCREDITOESTADOS";"EST_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITOESTADOS";"EST_DENOM";"VARCHAR2";"25";"25";"N";"";""
"DEBITOCREDITOIMPREAL";"DC_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITOIMPREAL";"DCAFIP_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"DEBITOCREDITOIMPREAL";"FAC_LETRA";"CHAR";"1";"1";"N";"";""
"DEBITOCREDITOIMPREAL";"PUE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITOIMPREAL";"FAC_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DEBITOCREDITOIMPREAL";"PEN_TOTAL_IMPUTAR";"NUMBER";"22";"0";"Y";"12";"2"
"DEBITOCREDITOIMPREAL";"TDC_CODIGO";"NUMBER";"22";"0";"Y";"2";"0"
"DEBITOCREDITOPEN";"DC_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITOPEN";"DCPEN_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"DEBITOCREDITOPEN";"FAC_LETRA";"CHAR";"1";"1";"N";"";""
"DEBITOCREDITOPEN";"PUE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEBITOCREDITOPEN";"FAC_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DEBITOCREDITOPEN";"PEN_TOTAL_IMPUTAR";"NUMBER";"22";"0";"Y";"12";"2"
"DEBITOCREDITOPEN";"TDC_CODIGO";"NUMBER";"22";"0";"Y";"2";"0"
"DENOMVALES";"TDC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"DENOMVALES";"DVA_DENOM";"VARCHAR2";"50";"50";"N";"";""
"DENOMVALES";"DVA_TIPO";"NUMBER";"22";"0";"N";"1";"0"
"DENTICION";"DENT_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"DENTICION";"DENT_DENOM";"VARCHAR2";"4";"4";"N";"";""
"DENTICION";"DENT_ESPECIF";"VARCHAR2";"60";"60";"N";"";""
"DENTICION";"DENT_DENOM_SIGICA";"VARCHAR2";"4";"4";"Y";"";""
"DENTICION";"PORC_AJU_COSTO";"NUMBER";"22";"0";"N";"5";"2"
"DEPOSITOS";"DEP_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DEPOSITOS";"TIPDEP_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"DEPOSITOS";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEPOSITOS";"DEP_FECHA";"DATE";"7";"0";"N";"";""
"DEPOSITOS";"DEP_BOLETA";"NUMBER";"22";"0";"N";"12";"0"
"DEPOSITOS";"DEP_TOTAL";"NUMBER";"22";"0";"N";"12";"2"
"DEPOSITOS";"CAJ_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"DEPOSITOS";"DEP_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"DEPOSITOS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEPOSITOS";"DEP_FECCAR";"DATE";"7";"0";"N";"";""
"DEPOSITOS";"REN_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"DEPOSITOSDET";"DEP_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DEPOSITOSDET";"DED_ITEM";"NUMBER";"22";"0";"N";"8";"0"
"DEPOSITOSDET";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DEPOSITOSDET";"VAL_NROINT";"NUMBER";"22";"0";"Y";"8";"0"
"DEPOSITOSDET";"DED_IMPORTE";"NUMBER";"22";"0";"N";"12";"2"
"DEPOSITOSDET";"DED_FECCONC";"DATE";"7";"0";"Y";"";""
"DEPOSITOSDET";"DED_CLEARING";"NUMBER";"22";"0";"N";"3";"0"
"DEPOSITOSDET";"DED_FECINGRESO";"DATE";"7";"0";"N";"";""
"DESPIECESIGICA";"TIDE_CODIGO_SIGICA";"NUMBER";"22";"0";"N";"2";"0"
"DESPIECESIGICA";"TIDE_DENOM_SIGICA";"VARCHAR2";"40";"40";"N";"";""
"DESPOSTE";"DESP_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTE";"DESP_FECHA";"DATE";"7";"0";"N";"";""
"DESPOSTE";"DESP_TURNO";"NUMBER";"22";"0";"N";"1";"0"
"DESPOSTE";"TICD_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"DESPOSTE";"TIPR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"DESPOSTE";"FRI_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTE";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTE";"DESP_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"DESPOSTE";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DESPOSTE";"DESP_FECCAR";"DATE";"7";"0";"N";"";""
"DESPOSTE";"CIE_OPE_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"DESPOSTE";"DESP_FECCIERRE";"DATE";"7";"0";"Y";"";""
"DESPOSTE";"DESP_OBSERVCIERRE";"VARCHAR2";"300";"300";"Y";"";""
"DESPOSTE";"DESP_NROLOTE";"VARCHAR2";"4";"4";"Y";"";""
"DESPOSTE";"RESOL_CODIGO";"NUMBER";"22";"0";"Y";"2";"0"
"DESPOSTE";"STICD_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"DESPOSTEETI";"DESPE_NUMERO";"NUMBER";"22";"0";"N";"10";"0"
"DESPOSTEETI";"DESP_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTEETI";"CONT_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTEETI";"TRO_NROINT";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTEETI";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTEETI";"ETI_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DESPOSTEETI";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"DESPOSTEETI";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"DESPOSTEETI";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DESPOSTEETI";"DESPE_FECCAR";"DATE";"7";"0";"N";"";""
"DESPOSTEETI";"DESPE_ESTADO";"NUMBER";"22";"0";"N";"1";"0"
"DESPOSTEETI";"DESPE_NROCAJA";"VARCHAR2";"14";"14";"Y";"";""
"DESPOSTEING";"DESP_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTEING";"DESPI_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"DESPOSTEING";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTEING";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"DESPOSTEING";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"DESPOSTEING";"DESPI_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"DESPOSTEING";"DESPI_KILOS";"NUMBER";"22";"0";"N";"8";"3"
"DESPOSTEING";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DESPOSTEING";"DESPI_FECCAR";"DATE";"7";"0";"N";"";""
"DESPOSTEING";"DESPI_PRECIO";"NUMBER";"22";"0";"N";"12";"4"
"DESPOSTEING";"DESPI_PRECIOSUG";"NUMBER";"22";"0";"N";"12";"4"
"DESPOSTEING";"DESPI_KILOSREPESADA";"NUMBER";"22";"0";"Y";"8";"3"
"DESPOSTEINS";"DESP_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTEINS";"DIN_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTEINS";"DIN_ITEM";"NUMBER";"22";"0";"N";"4";"0"
"DESPOSTEINS";"DIN_FECHA";"DATE";"7";"0";"N";"";""
"DESPOSTEINS";"DIN_ORDEN";"NUMBER";"22";"0";"Y";"4";"0"
"DESPOSTEINS";"INS_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTEINS";"DIN_CANTIDAD";"NUMBER";"22";"0";"N";"12";"2"
"DESPOSTEINS";"DIN_LOTE";"VARCHAR2";"20";"20";"Y";"";""
"DESPOSTEINS";"VAC_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"DESPOSTEINS";"DESPR_ITEM";"NUMBER";"22";"0";"Y";"4";"0"
"DESPOSTEINS";"OPE_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"DESPOSTEINS";"ALIN_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"DESPOSTERES";"DESP_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTERES";"DESPR_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"DESPOSTERES";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTERES";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"DESPOSTERES";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"DESPOSTERES";"CONT_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"DESPOSTERES";"DESPR_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"DESPOSTERES";"DESPR_KILOS";"NUMBER";"22";"0";"N";"8";"3"
"DESPOSTERES";"DESPR_KILOSBRUTOS";"NUMBER";"22";"0";"N";"8";"3"
"DESPOSTERES";"DESPR_PIEZAS";"NUMBER";"22";"0";"N";"3";"0"
"DESPOSTERES";"DESPR_TROPA";"VARCHAR2";"50";"50";"Y";"";""
"DESPOSTERES";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"DESPOSTERES";"DESPR_FECCAR";"DATE";"7";"0";"N";"";""
"DESPOSTERES";"DESPR_PRECIOCOSTO";"NUMBER";"22";"0";"Y";"12";"5"
"DESPOSTERES";"DESPR_PRECIOESTVENTA";"NUMBER";"22";"0";"Y";"12";"5"
"DESPOSTERES";"DESPR_PRECIOLISTA";"NUMBER";"22";"0";"Y";"12";"6"
"DESPOSTERES";"TTRO_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"DESPOSTERES";"RESOL_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"DESPOSTERES";"DESPR_NUMERO";"VARCHAR2";"8";"8";"Y";"";""
